@RELATION deceptionExtraTrees
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {../../training-data/deception-audio/truth_audio,../../training-data/deception-audio/lie_audio}

@DATA
0.038918,0.004234,3.102753,0.094138,0.134158,0.371184,0.008571,0.065319,-27.745079,1.975118,0.511851,0.039078,0.020066,0.183949,0.033102,0.041073,0.025843,-0.160216,-0.063218,-0.072837,-0.224811,0.034596,0.002537,0.049003,0.007552,0.012107,0.005099,0.048030,0.001549,0.002311,0.012527,0.067732,0.003677,0.035584,0.025724,0.004096,0.200867,0.024472,0.035375,0.335714,0.005517,0.056983,1.712886,0.711926,0.520093,0.445916,0.323572,0.289005,0.238388,0.240570,0.216296,0.216160,0.211719,0.201695,0.238530,0.030479,0.002917,0.039819,0.008361,0.011213,0.005813,0.043207,0.001905,0.002715,0.010898,0.043045,0.004807,0.013626,../../training-data/deception-audio/lie_audio
0.029973,0.016633,3.072761,0.090657,0.140734,0.284688,0.009486,0.049115,-25.185487,2.110162,0.603095,0.145244,0.045918,0.194841,-0.024298,0.019988,0.018925,-0.186169,-0.144943,-0.104665,-0.180075,0.037396,0.001486,0.055395,0.006279,0.009452,0.005509,0.057976,0.000887,0.001956,0.012843,0.079375,0.002225,0.038937,0.017796,0.015656,0.187085,0.020589,0.031336,0.267857,0.006328,0.046651,1.336772,0.617269,0.456446,0.395150,0.300181,0.269000,0.253536,0.248624,0.204887,0.195896,0.178569,0.194479,0.187275,0.033174,0.001402,0.036746,0.005348,0.008428,0.006559,0.053352,0.001050,0.001884,0.011666,0.053099,0.002336,0.012375,../../training-data/deception-audio/lie_audio
0.032898,0.002644,3.051500,0.090051,0.136688,0.278133,0.008365,0.050008,-28.481074,2.071384,0.351581,0.251997,0.077667,0.206621,0.031632,0.006799,0.074511,-0.134161,-0.134021,-0.075794,-0.163785,0.034392,0.002286,0.067215,0.009913,0.017050,0.006223,0.077152,0.001405,0.002096,0.009615,0.053247,0.002978,0.040560,0.020150,0.002663,0.189176,0.023691,0.034572,0.249331,0.005016,0.043250,1.708531,0.638534,0.490553,0.385536,0.344850,0.271088,0.239869,0.230067,0.203055,0.191889,0.193062,0.193729,0.210024,0.031216,0.002777,0.041733,0.011083,0.015137,0.007946,0.056723,0.002006,0.002208,0.007663,0.037949,0.003191,0.014623,../../training-data/deception-audio/lie_audio
0.035661,0.007792,3.057303,0.092522,0.138591,0.293546,0.008443,0.051889,-27.117984,2.053846,0.388649,0.212662,0.049673,0.214139,0.038869,0.086693,0.072058,-0.067140,-0.051966,-0.029230,-0.160984,0.025342,0.002082,0.058447,0.005597,0.015579,0.006485,0.074152,0.001774,0.002173,0.012682,0.065520,0.003905,0.039516,0.021523,0.007254,0.211536,0.023319,0.034028,0.253663,0.005163,0.046834,1.376322,0.591215,0.499020,0.360874,0.314083,0.265383,0.233594,0.226384,0.195439,0.196206,0.193664,0.182976,0.198497,0.023742,0.002290,0.041049,0.005749,0.012366,0.007742,0.050832,0.003070,0.002564,0.010782,0.042025,0.004598,0.012842,../../training-data/deception-audio/lie_audio
0.041991,0.002362,3.018481,0.096569,0.131704,0.392558,0.007579,0.062859,-29.456004,1.813747,0.404177,0.120614,0.146336,0.111977,-0.020747,0.124176,0.042337,-0.139821,-0.141891,-0.082434,-0.130456,0.025537,0.002504,0.063716,0.010733,0.014894,0.007831,0.093949,0.001074,0.002005,0.007864,0.048822,0.003218,0.041767,0.022175,0.002302,0.227789,0.023085,0.032296,0.280992,0.004562,0.051887,1.362549,0.548047,0.412501,0.403289,0.295663,0.231748,0.214158,0.197629,0.194214,0.207206,0.187129,0.199398,0.219006,0.025683,0.002948,0.047552,0.012459,0.012856,0.010569,0.057069,0.001161,0.002108,0.007187,0.037391,0.004026,0.014980,../../training-data/deception-audio/lie_audio
0.027660,0.030761,3.099292,0.092446,0.146502,0.226046,0.009867,0.035388,-25.488561,2.196058,0.647285,0.356497,0.183091,0.161440,-0.063393,0.029725,0.031233,-0.152601,-0.146626,-0.157452,-0.202016,0.080443,0.001303,0.052833,0.005992,0.010628,0.003025,0.064154,0.000590,0.001438,0.010280,0.061499,0.002808,0.047103,0.018280,0.025672,0.172945,0.023623,0.034712,0.214845,0.007196,0.039690,1.152077,0.475963,0.407477,0.314375,0.279040,0.247271,0.214368,0.194799,0.190107,0.198100,0.198015,0.196387,0.189470,0.057705,0.001440,0.046898,0.005510,0.008672,0.003397,0.046712,0.000674,0.001395,0.008248,0.042446,0.002979,0.014950,../../training-data/deception-audio/lie_audio
0.040041,0.003965,3.100676,0.095062,0.137393,0.362718,0.008226,0.064724,-27.722876,1.984684,0.346373,0.134877,0.102538,0.192899,0.011375,-0.004708,0.067744,-0.116623,-0.097542,-0.115469,-0.198699,0.040024,0.002975,0.036749,0.007124,0.017092,0.004142,0.054531,0.001630,0.002660,0.015297,0.054416,0.005685,0.034178,0.024398,0.003847,0.218813,0.023227,0.033478,0.302698,0.004990,0.052023,1.658119,0.713410,0.542610,0.417079,0.307119,0.286253,0.245392,0.223016,0.215765,0.213377,0.217816,0.216852,0.221822,0.037070,0.003758,0.031894,0.007490,0.013122,0.004301,0.050539,0.001883,0.002657,0.013467,0.040353,0.007597,0.015051,../../training-data/deception-audio/lie_audio
0.058732,0.018952,3.085617,0.138228,0.171204,0.399538,0.010153,0.082004,-25.579619,2.246513,-0.195802,-0.376207,-0.309810,-0.198991,-0.243282,-0.228718,-0.016339,-0.219118,-0.242282,-0.311741,-0.446234,0.048204,0.012151,0.035722,0.022683,0.011684,0.007642,0.008641,0.005716,0.006779,0.015075,0.018660,0.013099,0.025861,0.051943,0.016538,0.251281,0.053676,0.023861,0.463212,0.008540,0.100377,1.440046,0.611573,0.563637,0.514576,0.387187,0.359354,0.265175,0.242121,0.260407,0.226697,0.229751,0.196576,0.235534,0.040879,0.015329,0.028225,0.024732,0.012448,0.009060,0.008382,0.010374,0.008175,0.018498,0.019611,0.017743,0.012722,../../training-data/deception-audio/lie_audio
0.055610,0.007852,3.081604,0.133127,0.169740,0.344446,0.009105,0.072232,-27.605862,2.484059,-0.156772,-0.296692,-0.256020,-0.085326,-0.361601,-0.215138,0.027279,-0.134834,-0.085341,-0.158349,-0.262681,0.046172,0.006891,0.022667,0.015583,0.015690,0.010323,0.012120,0.003720,0.009252,0.025101,0.033489,0.010101,0.023200,0.042751,0.009861,0.207529,0.047795,0.023533,0.350248,0.007057,0.079823,1.839769,0.538611,0.446416,0.400880,0.322840,0.321164,0.280240,0.211328,0.262437,0.212941,0.198223,0.199341,0.201941,0.036227,0.008296,0.019797,0.016400,0.014595,0.010281,0.010490,0.004699,0.010355,0.028555,0.028542,0.013138,0.010509,../../training-data/deception-audio/lie_audio
0.058843,0.014028,3.075694,0.132004,0.165095,0.364075,0.010095,0.080865,-26.389051,2.307899,-0.318010,-0.298763,-0.245700,-0.029380,-0.467569,-0.260083,0.047547,-0.125066,-0.003057,-0.149853,-0.288561,0.034912,0.005670,0.018627,0.012707,0.011868,0.007862,0.010081,0.003575,0.013896,0.028745,0.028578,0.009625,0.021104,0.048797,0.015606,0.240273,0.051745,0.022433,0.404255,0.007812,0.088704,1.630518,0.574686,0.505403,0.420903,0.319175,0.353329,0.309558,0.223612,0.249719,0.232448,0.222454,0.205172,0.221230,0.033060,0.006488,0.017965,0.013892,0.011279,0.008995,0.009258,0.004945,0.015900,0.031287,0.025523,0.011815,0.011531,../../training-data/deception-audio/lie_audio
0.063001,0.016145,3.054734,0.143218,0.173657,0.402645,0.010047,0.086227,-26.266398,2.400684,-0.194021,-0.360495,-0.257516,-0.120344,-0.389472,-0.280986,0.049797,-0.085191,-0.001077,-0.137217,-0.267440,0.036244,0.004384,0.019006,0.010671,0.011327,0.008025,0.010308,0.003744,0.012801,0.030131,0.031746,0.011283,0.021463,0.055770,0.017999,0.275539,0.058173,0.022941,0.463129,0.008354,0.108129,1.678828,0.530735,0.466831,0.443583,0.308283,0.339437,0.298570,0.225134,0.270825,0.233457,0.224082,0.206113,0.198864,0.029219,0.004731,0.018837,0.011241,0.010776,0.008466,0.009281,0.005463,0.014234,0.034655,0.028713,0.015485,0.011543,../../training-data/deception-audio/lie_audio
0.066031,0.009853,3.054519,0.143172,0.169061,0.431475,0.009580,0.093247,-26.745705,2.233977,-0.201921,-0.393887,-0.272550,-0.071796,-0.361130,-0.229312,0.051904,-0.146737,-0.039196,-0.165550,-0.289861,0.035777,0.006954,0.017514,0.010591,0.011632,0.009521,0.009172,0.003890,0.011332,0.027304,0.031803,0.012488,0.021548,0.057024,0.010564,0.310374,0.060047,0.024040,0.488034,0.007494,0.108633,1.652644,0.610952,0.548236,0.458314,0.334187,0.346913,0.297389,0.243732,0.270035,0.228570,0.215126,0.218657,0.217488,0.032711,0.009289,0.017188,0.012414,0.012144,0.011452,0.008573,0.005860,0.014320,0.032545,0.031907,0.016967,0.011641,../../training-data/deception-audio/lie_audio
0.068039,0.010108,3.041849,0.143353,0.169129,0.443647,0.009988,0.096075,-26.615941,2.247706,-0.276089,-0.348990,-0.258072,-0.141842,-0.406812,-0.274605,0.050577,-0.084978,0.011844,-0.121262,-0.253634,0.031260,0.005049,0.015557,0.011533,0.010830,0.009129,0.010101,0.003466,0.018361,0.026815,0.027124,0.010422,0.020063,0.058455,0.011459,0.268086,0.058416,0.024748,0.468125,0.007917,0.102221,1.764536,0.570047,0.540118,0.465771,0.314649,0.301502,0.310273,0.235195,0.294321,0.227710,0.233813,0.215566,0.206738,0.027118,0.006561,0.016433,0.012866,0.012096,0.010897,0.009596,0.005006,0.020889,0.030324,0.026401,0.012691,0.010911,../../training-data/deception-audio/lie_audio
0.065813,0.010965,3.060502,0.147934,0.175767,0.415056,0.006971,0.079386,-27.073089,2.179933,-0.263980,-0.263748,-0.150909,-0.085194,-0.353144,-0.236240,0.003968,-0.142587,-0.101848,-0.158535,-0.256067,0.046191,0.005886,0.027080,0.013582,0.011735,0.011734,0.009628,0.004231,0.009987,0.019942,0.027396,0.010987,0.021012,0.046472,0.013163,0.269192,0.046298,0.019871,0.384441,0.005032,0.086288,1.663491,0.470339,0.436350,0.380966,0.294670,0.289005,0.280781,0.243105,0.246657,0.201854,0.238704,0.222189,0.178895,0.034423,0.006800,0.023798,0.013267,0.011156,0.011069,0.008541,0.004336,0.009601,0.021546,0.022454,0.013868,0.010123,../../training-data/deception-audio/lie_audio
0.063673,0.011710,3.108435,0.141541,0.170872,0.409326,0.007134,0.084225,-27.015527,2.305200,-0.209295,-0.223566,-0.194801,-0.144444,-0.202704,-0.196733,-0.010271,-0.173475,-0.141492,-0.166700,-0.277096,0.053380,0.005587,0.024786,0.017244,0.015721,0.012129,0.010393,0.003371,0.008675,0.017003,0.029950,0.014609,0.023316,0.044592,0.012548,0.197458,0.047347,0.019633,0.352256,0.005374,0.082954,1.466016,0.419267,0.402045,0.377225,0.313528,0.306241,0.215273,0.223384,0.245409,0.200206,0.197492,0.178961,0.208324,0.036429,0.006736,0.020468,0.017445,0.014209,0.012951,0.007992,0.003437,0.009001,0.017645,0.024127,0.016441,0.010198,../../training-data/deception-audio/lie_audio
0.057177,0.015228,3.081994,0.133881,0.167806,0.364803,0.009331,0.075124,-26.497596,2.257083,-0.228612,-0.382983,-0.271627,-0.080605,-0.292716,-0.246680,-0.022596,-0.162149,-0.062939,-0.139308,-0.257136,0.039475,0.005702,0.021573,0.013553,0.015556,0.011699,0.011057,0.003715,0.015124,0.024548,0.025324,0.009857,0.021869,0.041018,0.017062,0.234458,0.044816,0.022974,0.340385,0.007214,0.076195,1.720778,0.547678,0.490682,0.457996,0.323602,0.331956,0.282960,0.235480,0.262030,0.212781,0.208153,0.213896,0.206379,0.033153,0.006891,0.020013,0.013273,0.016450,0.012772,0.010050,0.004568,0.017163,0.028991,0.021905,0.012323,0.011160,../../training-data/deception-audio/lie_audio
0.068940,0.012873,3.046474,0.144530,0.169178,0.459922,0.008775,0.091316,-26.213568,2.244331,-0.186463,-0.457663,-0.225716,-0.068038,-0.292690,-0.269394,-0.061519,-0.169758,-0.058491,-0.127945,-0.203867,0.030970,0.005346,0.020472,0.013949,0.015401,0.010347,0.010123,0.004037,0.018889,0.024427,0.023527,0.007156,0.018884,0.056995,0.013948,0.276369,0.056411,0.022490,0.449486,0.006506,0.100321,1.633255,0.576708,0.507346,0.472341,0.321069,0.323905,0.278783,0.233288,0.233642,0.207479,0.210210,0.207453,0.191771,0.027179,0.006521,0.017725,0.014103,0.014245,0.009753,0.008587,0.005088,0.021662,0.026348,0.019708,0.007824,0.010137,../../training-data/deception-audio/lie_audio
0.070603,0.013511,3.040421,0.143304,0.164120,0.462690,0.012427,0.102635,-26.173402,2.188257,-0.244563,-0.480234,-0.330736,-0.125805,-0.422191,-0.265722,0.077783,-0.141484,-0.009701,-0.089836,-0.332123,0.029479,0.006822,0.013041,0.009405,0.009750,0.008544,0.008043,0.003528,0.014591,0.031209,0.031955,0.013044,0.021988,0.067670,0.012877,0.261196,0.068499,0.025607,0.545193,0.009547,0.120537,1.703587,0.634730,0.576061,0.472255,0.375208,0.377296,0.332956,0.254435,0.288323,0.247079,0.229634,0.230186,0.219510,0.030006,0.009845,0.013593,0.011442,0.011653,0.010639,0.008244,0.005567,0.017026,0.034915,0.033257,0.018580,0.012099,../../training-data/deception-audio/lie_audio
0.071326,0.017119,3.075271,0.149146,0.171851,0.456318,0.011487,0.106163,-25.937257,2.290960,-0.279442,-0.411935,-0.338914,-0.150175,-0.332492,-0.253376,0.100225,-0.106371,0.000588,-0.117970,-0.319959,0.036149,0.006872,0.014815,0.007356,0.008706,0.008134,0.008033,0.003405,0.015967,0.029292,0.032736,0.015433,0.023937,0.065657,0.017064,0.255130,0.067917,0.027176,0.518101,0.009177,0.123598,1.624517,0.589564,0.554444,0.449815,0.353672,0.336857,0.297282,0.266578,0.271630,0.233377,0.225995,0.203515,0.206496,0.028096,0.007724,0.015080,0.008081,0.010588,0.009120,0.008127,0.006047,0.016861,0.031590,0.030879,0.018872,0.012515,../../training-data/deception-audio/lie_audio
0.078214,0.011086,3.087774,0.156349,0.172662,0.571241,0.007061,0.115419,-26.577823,2.034470,-0.215163,-0.320264,-0.205518,-0.106551,-0.271543,-0.230376,0.021823,-0.140399,-0.111748,-0.186371,-0.286546,0.039593,0.007080,0.021649,0.011794,0.011392,0.009003,0.011100,0.004477,0.009708,0.020823,0.028617,0.012390,0.019790,0.054906,0.012460,0.233472,0.055146,0.021490,0.458040,0.005320,0.108252,1.573223,0.562239,0.467870,0.431723,0.289165,0.289451,0.258649,0.223554,0.240331,0.218399,0.203975,0.208290,0.186751,0.031162,0.007692,0.018441,0.011617,0.009577,0.008583,0.009725,0.005516,0.010099,0.022393,0.023602,0.014613,0.009549,../../training-data/deception-audio/lie_audio
0.075815,0.007934,3.077393,0.149104,0.169385,0.472039,0.008377,0.106414,-27.347606,2.210153,-0.331218,-0.307926,-0.272561,-0.027092,-0.321009,-0.282087,0.015182,-0.175540,-0.076554,-0.139387,-0.277505,0.040155,0.005995,0.019342,0.013368,0.014126,0.011575,0.010836,0.003559,0.012812,0.017114,0.026657,0.013926,0.020958,0.061579,0.008043,0.237941,0.059047,0.023015,0.456791,0.005556,0.107797,1.590898,0.545881,0.537765,0.425818,0.339804,0.329869,0.265200,0.227725,0.246327,0.221250,0.193014,0.211199,0.207472,0.033482,0.006516,0.018056,0.015683,0.013089,0.011795,0.009739,0.004165,0.015055,0.018795,0.025845,0.016443,0.010412,../../training-data/deception-audio/lie_audio
0.065514,0.007410,3.047508,0.141530,0.168094,0.416055,0.008523,0.086051,-27.459040,2.296394,-0.144099,-0.288666,-0.247759,-0.068027,-0.353202,-0.263135,-0.021054,-0.176655,-0.116912,-0.153742,-0.275639,0.046947,0.006585,0.025612,0.015139,0.014682,0.012219,0.015352,0.005422,0.012559,0.017097,0.024671,0.010165,0.021076,0.049398,0.009657,0.276772,0.053293,0.023215,0.404947,0.006580,0.095622,1.676589,0.542447,0.445138,0.409128,0.285163,0.282882,0.257310,0.220750,0.253575,0.207375,0.195763,0.206249,0.214004,0.034884,0.006985,0.023085,0.013916,0.012410,0.012380,0.012784,0.006353,0.013951,0.019915,0.021450,0.011780,0.010257,../../training-data/deception-audio/lie_audio
0.066467,0.007239,3.092623,0.143352,0.169704,0.490065,0.007727,0.088839,-26.947003,2.036374,-0.174391,-0.346883,-0.155924,-0.173812,-0.339826,-0.284137,-0.059671,-0.021624,-0.058431,-0.047803,-0.156855,0.023437,0.004782,0.015734,0.014833,0.014388,0.011761,0.013803,0.005411,0.021416,0.022752,0.019518,0.008945,0.016931,0.041426,0.008048,0.192493,0.043012,0.022908,0.378244,0.005688,0.079289,1.278767,0.499209,0.450839,0.384936,0.277665,0.285027,0.290361,0.219303,0.231393,0.199490,0.195525,0.199475,0.194341,0.018486,0.005424,0.013047,0.014722,0.013950,0.011217,0.010828,0.006103,0.020000,0.022896,0.018187,0.009965,0.008695,../../training-data/deception-audio/lie_audio
0.056010,0.011909,3.078613,0.132450,0.168230,0.340406,0.008937,0.071998,-26.939407,2.373874,-0.248077,-0.267850,-0.323570,-0.030158,-0.312599,-0.227781,-0.006411,-0.159459,-0.115593,-0.208860,-0.324560,0.047630,0.008377,0.028258,0.014981,0.014093,0.011039,0.013555,0.004572,0.011408,0.019435,0.025621,0.012352,0.022513,0.038492,0.013508,0.223427,0.042370,0.023131,0.320220,0.006479,0.072882,1.660502,0.493151,0.469312,0.376780,0.294424,0.286528,0.279653,0.230020,0.251221,0.215062,0.199503,0.215640,0.213611,0.035470,0.009401,0.024049,0.015201,0.013290,0.011499,0.011570,0.005894,0.013403,0.020978,0.022209,0.014594,0.010261,../../training-data/deception-audio/lie_audio
0.058568,0.005856,3.114879,0.138984,0.171827,0.396162,0.006277,0.071803,-27.768154,2.300752,-0.137863,-0.185982,-0.182775,-0.090109,-0.252107,-0.220178,-0.035441,-0.147487,-0.133951,-0.191667,-0.245922,0.052255,0.004648,0.030411,0.018405,0.015069,0.010219,0.015059,0.004412,0.007318,0.020009,0.034587,0.010236,0.022816,0.032249,0.007389,0.160352,0.034663,0.020129,0.306759,0.004924,0.071028,1.251586,0.417970,0.369318,0.308131,0.225515,0.240352,0.198409,0.186759,0.220979,0.192038,0.174480,0.155928,0.173180,0.031946,0.004157,0.022285,0.016655,0.011368,0.009040,0.010617,0.003810,0.006877,0.018823,0.025780,0.011144,0.009488,../../training-data/deception-audio/lie_audio
0.025660,0.013991,3.109198,0.088985,0.157258,0.131389,0.011873,0.029936,-26.251341,2.730713,0.167172,0.169292,-0.228015,-0.172540,-0.071649,-0.014210,-0.225882,-0.117394,-0.036156,-0.017761,-0.049653,0.024692,0.003295,0.076279,0.023298,0.031858,0.019752,0.033969,0.001368,0.007533,0.021007,0.025314,0.005918,0.034486,0.009765,0.015070,0.179931,0.019261,0.027580,0.103780,0.008362,0.016376,1.200145,0.409995,0.420077,0.402014,0.286729,0.249620,0.227179,0.231490,0.208694,0.218348,0.218683,0.232307,0.249120,0.028203,0.004051,0.059484,0.026429,0.026661,0.025357,0.025962,0.002059,0.009296,0.021153,0.020567,0.007329,0.013213,../../training-data/deception-audio/lie_audio
0.012527,0.054684,3.055156,0.080282,0.161482,0.037903,0.021243,0.014686,-25.215820,3.539102,0.765137,0.720491,0.324951,0.365864,0.135562,0.176261,-0.052373,0.006782,-0.101172,-0.038370,-0.076317,0.025295,0.003209,0.043833,0.013213,0.065748,0.004490,0.051720,0.000495,0.002193,0.025889,0.033714,0.001412,0.035636,0.005876,0.031159,0.141888,0.028567,0.041507,0.035513,0.013845,0.007337,1.539914,0.529374,0.536887,0.352801,0.343952,0.276397,0.258664,0.236795,0.235150,0.207252,0.229555,0.220469,0.211826,0.031667,0.006977,0.035495,0.017320,0.048080,0.006575,0.036562,0.000912,0.003831,0.024632,0.030579,0.002199,0.008957,../../training-data/deception-audio/lie_audio
0.009417,0.055999,3.035702,0.075410,0.162006,0.018915,0.021270,0.011664,-25.894295,3.886789,0.907534,0.788356,0.344509,0.273129,0.046474,-0.011240,-0.158876,-0.085243,-0.071709,-0.056088,-0.081145,0.032888,0.000610,0.041679,0.012440,0.040495,0.005200,0.055421,0.000632,0.001646,0.041469,0.042307,0.000500,0.035770,0.002657,0.046559,0.147902,0.030173,0.044568,0.016283,0.012774,0.002836,1.447801,0.523941,0.372384,0.312488,0.249339,0.205120,0.197568,0.182033,0.167616,0.164295,0.157188,0.154360,0.150150,0.035221,0.000936,0.033382,0.014319,0.033683,0.005996,0.042337,0.001502,0.002038,0.038488,0.036151,0.000715,0.008958,../../training-data/deception-audio/lie_audio
0.048918,0.020729,2.936465,0.097942,0.134166,0.391242,0.015789,0.075669,-27.574000,1.740835,0.027103,-0.108481,-0.348635,-0.144792,-0.163249,-0.018972,0.034935,0.000420,-0.051486,-0.160305,-0.167168,0.021862,0.009813,0.022332,0.012424,0.018128,0.009833,0.019020,0.003600,0.011821,0.019781,0.025009,0.013309,0.021545,0.028590,0.027959,0.388321,0.025250,0.036675,0.339309,0.011186,0.052957,3.130785,0.989121,0.847426,0.615689,0.434493,0.405472,0.345614,0.294814,0.296845,0.274665,0.280408,0.279232,0.293405,0.027223,0.015660,0.022555,0.017891,0.022919,0.015398,0.020878,0.007133,0.017411,0.021090,0.027393,0.020635,0.012261,../../training-data/deception-audio/lie_audio
0.027999,0.012640,3.088495,0.077265,0.132652,0.146470,0.010702,0.040039,-26.224497,2.705645,-0.048858,0.008898,-0.276686,0.209058,-0.173843,-0.142513,-0.022031,-0.029346,0.149934,0.065015,-0.015729,0.017280,0.006145,0.038055,0.014149,0.029195,0.019633,0.056607,0.003619,0.013591,0.015413,0.035528,0.005784,0.028259,0.011653,0.016698,0.144584,0.021555,0.037725,0.139524,0.006528,0.024203,1.182663,0.432240,0.362240,0.396551,0.330354,0.252474,0.234093,0.248539,0.273921,0.245460,0.234308,0.217250,0.199360,0.016431,0.008164,0.028937,0.015195,0.025188,0.019081,0.039610,0.005716,0.017031,0.013352,0.029144,0.006964,0.010922,../../training-data/deception-audio/lie_audio
0.061223,0.007563,3.118288,0.126239,0.153802,0.483535,0.007351,0.092938,-28.447083,1.904809,-0.140428,0.020966,-0.093637,-0.019084,-0.066087,-0.072390,-0.074681,0.096661,0.001333,0.001725,-0.107858,0.016329,0.003281,0.022110,0.008405,0.024677,0.006747,0.020063,0.005593,0.010304,0.020475,0.030319,0.006464,0.020986,0.038447,0.008210,0.219258,0.037749,0.025552,0.414128,0.004915,0.074783,2.438587,0.655068,0.675395,0.421932,0.337674,0.329569,0.320947,0.277715,0.243844,0.220547,0.235901,0.197489,0.225493,0.016972,0.004161,0.023333,0.009992,0.022799,0.007635,0.020417,0.008937,0.012574,0.019739,0.028870,0.008388,0.010985,../../training-data/deception-audio/lie_audio
0.068799,0.005613,3.121390,0.128333,0.150188,0.549971,0.006955,0.106808,-28.937582,1.970426,-0.282409,0.119115,-0.027409,-0.120589,0.045855,-0.070825,0.005765,0.096908,0.011471,0.016786,-0.036789,0.012495,0.004347,0.021111,0.007544,0.025919,0.007919,0.021233,0.002635,0.010891,0.020995,0.032825,0.007026,0.019130,0.040870,0.005391,0.164727,0.037760,0.025455,0.436465,0.004168,0.076922,1.826995,0.594252,0.697814,0.339315,0.380666,0.304829,0.280745,0.261278,0.222742,0.227332,0.220277,0.205128,0.209019,0.014158,0.005381,0.019694,0.008134,0.018582,0.007433,0.017690,0.003594,0.013584,0.019013,0.026924,0.009721,0.008787,../../training-data/deception-audio/lie_audio
0.058719,0.006432,3.126618,0.120823,0.149698,0.427719,0.008504,0.090224,-27.898302,1.896157,-0.431103,-0.002139,-0.221033,-0.002160,-0.009407,-0.107093,-0.073767,-0.035404,-0.123989,-0.111421,-0.148100,0.016577,0.008509,0.019690,0.015216,0.025762,0.007336,0.018651,0.009452,0.011324,0.013683,0.024771,0.007512,0.022214,0.039097,0.006758,0.208637,0.040273,0.029618,0.406820,0.005865,0.076274,2.529472,0.663194,0.653317,0.474256,0.393559,0.324173,0.295757,0.272550,0.257964,0.275423,0.255435,0.265028,0.275935,0.021340,0.012371,0.018940,0.017934,0.026490,0.009179,0.019877,0.015352,0.012647,0.013566,0.024809,0.009867,0.010631,../../training-data/deception-audio/lie_audio
0.066339,0.011857,3.130884,0.134383,0.155889,0.499969,0.007308,0.102635,-27.382811,2.016341,-0.164575,0.012059,-0.115432,-0.012024,-0.158068,-0.070391,-0.073101,0.040581,-0.008104,0.028800,-0.077924,0.014305,0.002673,0.020508,0.010049,0.027615,0.006439,0.018133,0.002658,0.014282,0.017082,0.028829,0.005453,0.020787,0.050150,0.011002,0.220841,0.043659,0.025854,0.448414,0.005172,0.093280,2.051059,0.603839,0.567375,0.425445,0.377467,0.372982,0.303809,0.253678,0.251194,0.232998,0.222917,0.193544,0.230486,0.017688,0.003056,0.020809,0.011176,0.023169,0.007109,0.016771,0.004166,0.014980,0.015623,0.028400,0.006693,0.010466,../../training-data/deception-audio/lie_audio
